DIM_Establecimientos[establecimiento_id],DIM_Establecimientos[establecimiento_nombre],DIM_Establecimientos[Dependencia],DIM_Establecimientos[Municipio],DIM_Establecimientos[Egresos 22_24],DIM_Establecimientos[Egresos Anual 22_24],DIM_Establecimientos[Estadia Media 22_24],DIM_Establecimientos[Mortalidad 22_24],DIM_Establecimientos[Camas 22_24],DIM_Establecimientos[Ocupacion 22_24],DIM_Establecimientos[Giro 22_24],DIM_Establecimientos[Segmento],DIM_Establecimientos[Mediana LOS Dep],DIM_Establecimientos[Mediana Mort Dep],DIM_Establecimientos[LOS Ratio],DIM_Establecimientos[Mort Ratio],DIM_Establecimientos[Clasificacion Capacidad],DIM_Establecimientos[Desempeno Internacion] 
02100081,Sala de Pros. Aux. Plá,Municipal,Alberti,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
72100011,Sala de Pros. Aux. Quenumá,Municipal,Salliqueló,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
58100319,Sala de Pros. Aux. Rambla,Municipal,Necochea,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
78400092,Sala de Pros. Aux. Ramón Báez,Municipal,Suipacha,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
40600071,Sala de Pros. Aux. Ramón Carrillo,Municipal,Hipólito Yrigoyen,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
48300093,Sala de Pros. Aux. Salvador María,Municipal,Lobos,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
72100054,Sala de Pros. Aux. San Cayetano,Municipal,Salliqueló,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
11200153,Sala de Pros. Aux. Santa Marta,Municipal,Bragado,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
23100081,Sala de Pros. Aux. Santa María,Municipal,Daireaux,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
14700157,Sala de Pros. Aux. Sind. Trab. y Empl. Municipales,Municipal,Carlos Casares,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
72800056,Sala de Pros. Aux. Sta. Teresita,Municipal,San Andrés de Giles,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
51100062,Sala de Pros. Aux. Sto. Domingo,Municipal,Maipú,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
78400076,Sala de Pros. Aux. Suipacha Chico,Municipal,Suipacha,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
65800202,Sala de Pros. Aux. Va. Alcira,Municipal,Quilmes,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
64400022,Sala de Pros. Aux. Valeria del Mar,Municipal,Pinamar,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
51100071,Sala de Pros. Aux. Villa Italia,Municipal,Maipú,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
51100054,Sala de Pros. Aux. Villa Vanelli,Municipal,Maipú,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
48300069,Sala de Pros. Aux. Zapiola,Municipal,Lobos,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
72800048,Sala de Pros. Aux. de Azcuénaga,Municipal,San Andrés de Giles,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
46900239,Sala de Pros. Aux. de Bermudez,Municipal,Lincoln,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
72800129,Sala de Pros. Aux. de Franklin,Municipal,San Andrés de Giles,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
35100091,Sala de Pros. Aux. de Ingeniero Balbín,Municipal,General Pinto,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
1400065,Sala de Pros. Aux. de J. E. Barra,Municipal,Adolfo Gonzales Chaves,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
01400065,Sala de Pros. Aux. de J. E. Barra,Municipal,Adolfo Gonzales Chaves,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
58100335,Sala de Pros. Aux. de Quequén,Municipal,Necochea,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
72800021,Sala de Pros. Aux. de Solís,Municipal,San Andrés de Giles,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
72800081,Sala de Pros. Aux. de Villa Espil,Municipal,San Andrés de Giles,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
42700880,Sala de Salud 17 de Agosto,Municipal,La Matanza,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
42701444,Sala de Salud 22 de Enero (Juan XXII),Municipal,La Matanza,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
42700804,Sala de Salud Barrio Almafuerte,Municipal,La Matanza,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
42700871,Sala de Salud Esperanza González Catán,Municipal,La Matanza,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
42700898,Sala de Salud J. Hernández Va. Celina - La Salada,Municipal,La Matanza,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
42701410,Sala de Salud Los Pinos Barrio Manzanares G. de Del Giudice,Municipal,La Matanza,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
42700855,Sala de Salud Malvinas Argentinas,Municipal,La Matanza,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
42700766,Sala de Salud Nº 16 Las Antenas,Municipal,La Matanza,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
42701401,Sala de Salud Nº 22 Eva Perón,Municipal,La Matanza,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
42700821,Sala de Salud Nº 41 Virrey del Pino,Municipal,La Matanza,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
42701541,Sala de Salud Sabín,Municipal,La Matanza,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
42701461,Sala de Salud San Pedro,Municipal,La Matanza,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
42701752,Sala de Salud San Pedro Virrey del Pino,Municipal,La Matanza,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
42701760,Sala de Salud San Pedro Virrey del Pino,Provincial,La Matanza,25912,"8637,333333333334","4,880943192343316","0,03473294226613152","163,66666666666666","0,711892638686172","52,77393075356415",Agudos,"5,54963563866355","0,04447215295095595","0,8795069640857959","0,7810042905823592",Normal,Dentro de banda
42700758,Sala de Salud Santos Vega,Municipal,La Matanza,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
42701703,Sala de Salud Villa Madero (2 de Abril),Municipal,La Matanza,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
27001049,Secretaría de Transporte,Municipal,Ezeiza,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
27400948,Serv. de Emerg. Médica SUME 107,Municipal,Florencio Varela,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
37100912,Servicio de Emergencias Municipal,Municipal,General San Martín,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
79100459,Servicio de Neumotisiología,Municipal,Tandil,70,"23,333333333333332","671,6857142857143","0,14285714285714285","51,333333333333336","0,8497696016510399","0,45454545454545453",Estadia prolongada,"3,107649896623019","0,025671042729325196","216,13944190290326","5,564913913448115",Excluido (no agudo),Dentro de banda
80500070,Servicio de Neumotisiología,Municipal,Tigre,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
79800019,Servicio de Neumotisiología,Municipal,Tapalqué,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
80500088,Servicio de Neumotisiología,Municipal,Tigre,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
80500029,Servicio de Neumotisiología,Municipal,Tigre,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
79800001,Servicio de Neumotisiología,Municipal,Tapalqué,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
79800060,Servicio de Neumotisiología,Municipal,Tapalqué,57,19,"288,2280701754386","0,03508771929824561",30,"0,646867396593674","0,6333333333333333",Estadia prolongada,"3,107649896623019","0,025671042729325196","92,74792198717319","1,3668209611977826",Excluido (no agudo),Dentro de banda
79800108,Servicio de Neumotisiología,Municipal,Tapalqué,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
79800086,Servicio de Neumotisiología,Municipal,Tapalqué,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
80500011,Servicio de Neumotisiología,Municipal,Tigre,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
80500096,Servicio de Neumotisiología,Municipal,Tigre,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
79100475,Servicio de Neumotisiología,Municipal,Tandil,31,"10,333333333333334","458,5806451612903","0,06451612903225806",16,"0,829278113316077","0,6458333333333334",Estadia prolongada,"3,107649896623019","0,025671042729325196","147,5650927279855","2,5131869286539876",Excluido (no agudo),Dentro de banda
79800027,Servicio de Neumotisiología,Municipal,Tapalqué,5720,"1906,6666666666667","4,6662587412587415","0,031118881118881118",60,"0,5110553527980535","31,77777777777778",Agudos,"3,107649896623019","0,025671042729325196","1,5015393935878723","1,2122172615657956",Normal,Dentro de banda
79100530,Servicio de Neumotisiología,Municipal,Tandil,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
79800043,Servicio de Neumotisiología,Municipal,Tapalqué,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
79100751,Servicio de Neumotisiología,Municipal,Tandil,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
79800078,Servicio de Neumotisiología,Municipal,Tapalqué,20,"6,666666666666667","1086,95",0,54,"0,57191132738578","0,12345679012345678",Estadia prolongada,"3,107649896623019","0,025671042729325196","349,76591191342146",0,Excluido (no agudo),Dentro de banda
80500045,Servicio de Neumotisiología,Municipal,Tigre,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
79100521,Servicio de Neumotisiología,Municipal,Tandil,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
79100769,Servicio de Neumotisiología,Municipal,Tandil,4078,"1359,3333333333333","3,3231976459048553","0,0029426189308484553",47,"0,267278869301856","28,921985815602838",Agudos,"3,107649896623019","0,025671042729325196","1,0693603708435964","0,1146279472117807",Subutilizado,Dentro de banda
32200030,Servicio de Salud Mental Dr. E. Mañay,Municipal,General La Madrid,30,10,"767,0666666666667","0,4666666666666667",22,"0,7097710683477106","0,45454545454545453",Estadia prolongada,"3,107649896623019","0,025671042729325196","246,83175138235902","18,17871878393051",Excluido (no agudo),Dentro de banda
74900759,Sistema de Emergencia Municipal San Fernando Salud,Municipal,San Fernando,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
43401509,Sociedad de Fomento Héroes de Malvinas 1,Municipal,Lanús,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
43400014,Sociedad de Fomento Va. Urquiza Nº 2,Municipal,Lanús,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
35700629,Subcentro de Salud Batán,Municipal,General Pueyrredón,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
35700653,Subcentro de Salud El Martillo,Municipal,General Pueyrredón,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
35700831,Subcentro de Salud Gral. Belgrano,Municipal,General Pueyrredón,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
35700726,Subcentro de Salud J. Newbery,Municipal,General Pueyrredón,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
35700963,Subcentro de Salud Libertad,Municipal,General Pueyrredón,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
44106981,Subsecretaria de Determinantes Sociales de la Salud y  la Enfermedad Física-Mental y de las Adicciones,Provincial,La Plata,,,,,,,,Sin internacion,"5,54963563866355","0,04447215295095595",,,Excluido (no agudo),Dentro de banda
65800223,Subsecretaría de Transporte y Educación Vial,Municipal,Quilmes,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
27000972,Trailler Móvil,Municipal,Ezeiza,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
49001499,Trailler Pediátrico,Municipal,Lomas de Zamora,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
41201203,Trailler Sanitario Piñeiro II,Municipal,José C. Paz,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
26000883,U. S Nº 18,Municipal,Esteban Echeverría,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
26001015,U. S Nº 27,Municipal,Esteban Echeverría,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
26001023,U. S Nº 28,Municipal,Esteban Echeverría,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
26001035,U. S Nº 28,Provincial,Esteban Echeverría,2972,2972,"12,83479138627187","0,19313593539703902",107,"0,9897890946502058","27,77570093457944",Agudos,"5,54963563866355","0,04447215295095595","2,312726856670308","4,342851033320335",Saturado,Peor desempeno
25200658,U.D.P. Juana Azurduy,Municipal,Escobar,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
02800351,U.S. 13 de Julio,Municipal,Almirante Brown,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
2800351,U.S. 13 de Julio,Municipal,Almirante Brown,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
2800814,U.S. 15 de Enero,Municipal,Almirante Brown,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
02800814,U.S. 15 de Enero,Municipal,Almirante Brown,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
02800601,U.S. 28 de Diciembre,Municipal,Almirante Brown,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
2800601,U.S. 28 de Diciembre,Municipal,Almirante Brown,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
27400115,U.S. Bo. Pepsi,Municipal,Florencio Varela,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
2800407,U.S. Burzaco,Municipal,Almirante Brown,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
02800407,U.S. Burzaco,Municipal,Almirante Brown,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
02800211,U.S. Cristo Redentor,Municipal,Almirante Brown,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
2800211,U.S. Cristo Redentor,Municipal,Almirante Brown,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
2800385,U.S. Don Orione,Municipal,Almirante Brown,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
02800385,U.S. Don Orione,Municipal,Almirante Brown,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
02800741,U.S. El Hornero,Municipal,Almirante Brown,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
2800741,U.S. El Hornero,Municipal,Almirante Brown,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
2800831,U.S. El Progreso,Municipal,Almirante Brown,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
02800831,U.S. El Progreso,Municipal,Almirante Brown,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
2800342,U.S. Glew I,Municipal,Almirante Brown,0,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
02800342,U.S. Glew I,Municipal,Almirante Brown,,,,,,,,Sin internacion,"3,107649896623019","0,025671042729325196",,,Excluido (no agudo),Dentro de banda
