GBA_Rendimientos[anio],GBA_Rendimientos[dependencia],GBA_Rendimientos[establecimiento_id],GBA_Rendimientos[region_sanitaria],GBA_Rendimientos[municipio_id],GBA_Rendimientos[municipio_nombre],GBA_Rendimientos[establecimiento_nombre],GBA_Rendimientos[consultas_odontologicas],GBA_Rendimientos[consultas_medicas],GBA_Rendimientos[consultas_paramedicas],GBA_Rendimientos[interconsultas],GBA_Rendimientos[egresos],GBA_Rendimientos[dias_camas_disponible],GBA_Rendimientos[promedio_camas_disponibles],GBA_Rendimientos[pacientes_dias],GBA_Rendimientos[porcentaje_ocupacion],GBA_Rendimientos[giro_de_camas],GBA_Rendimientos[dias_estadia],GBA_Rendimientos[promedio_dias_estadia],GBA_Rendimientos[defunciones],GBA_Rendimientos[tasa_mortalidad_hospitalaria],GBA_Rendimientos[columna_extra],GBA_Rendimientos[Fecha] 
2005,Municipal,,V,060560,Moreno,Unidad Sanitaria Barrio Indanbur,1199,18329,4836,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2005 00:00:00
2005,Municipal,,V,060560,Moreno,Unidad Sanitaria Barrio Anderson,1367,102262,6167,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2005 00:00:00
2005,Municipal,,V,060560,Moreno,Unidad Sanitaria Las Flores,1134,11864,3243,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2005 00:00:00
2005,Municipal,,V,060560,Moreno,Unidad Sanitaria Nº 4,2684,94848,2604,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2005 00:00:00
2005,Municipal,,V,060560,Moreno,Unidad Sanitaria Nº 13,1768,15249,2591,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2005 00:00:00
2005,Municipal,,V,060560,Moreno,Unidad Sanitaria Lomas de Casasco,986,6074,1269,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2005 00:00:00
2005,Municipal,,V,060560,Moreno,Unidad Sanitaria La Reja Grande,2077,11489,1094,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2005 00:00:00
2005,Municipal,,V,060560,Moreno,Unidad Sanitaria Paso del Rey,3521,11521,3912,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2005 00:00:00
2005,Municipal,,V,060560,Moreno,Unidad Sanitaria Las Catonas,4069,11039,1473,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2005 00:00:00
2005,Municipal,,V,060882,Zárate,Unidad Sanitaria Dr. Aleotti,1205,27690,3809,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2005 00:00:00
2005,Municipal,,V,060882,Zárate,Unidad Sanitaria San Martín de Porres,9665,21427,3647,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2005 00:00:00
2005,Municipal,,V,060882,Zárate,Unidad Sanitaria CO-VE-PAN,727,20520,3594,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2005 00:00:00
2007,Municipal,,V,060412,José C. Paz,Centro Asistencial Las Acacias,1699,23515,1436,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2007 00:00:00
2007,Municipal,,V,060412,José C. Paz,Centro Asistencial Sagrada Familia,85,17195,630,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2007 00:00:00
2007,Municipal,,V,060412,José C. Paz,Centro Asistencial Zona Norte,802,13267,2760,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2007 00:00:00
2007,Municipal,,V,060560,Moreno,Unidad Sanitaria F. Alvarez,1811,6621,3697,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2007 00:00:00
2007,Municipal,,V,060560,Moreno,Unidad Sanitaria La Perlita,928,7477,2358,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2007 00:00:00
2007,Municipal,,V,060560,Moreno,Unidad Sanitaria F. M. Campos,6228,13220,533,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2007 00:00:00
2007,Municipal,,V,060560,Moreno,Unidad Sanitaria Dr. Corsi,1352,4464,808,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2007 00:00:00
2007,Municipal,,V,060560,Moreno,Unidad Sanitaria Indanbur,2109,8964,4032,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2007 00:00:00
2007,Municipal,,V,060560,Moreno,Unidad Sanitaria Anderson,3192,109158,4278,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2007 00:00:00
2007,Municipal,,V,060560,Moreno,Unidad Sanitaria Las Flores,2131,8486,2691,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2007 00:00:00
2007,Municipal,,V,060560,Moreno,Unidad Sanitaria Nº 4 La Fortuna,2770,93859,2822,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2007 00:00:00
2007,Municipal,,V,060560,Moreno,Unidad Sanitaria Nº 13 Lomas de Mariló,3405,11454,3363,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2007 00:00:00
2007,Municipal,,V,060560,Moreno,Unidad Sanitaria Lomas de Casasco,6520,9723,1905,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2007 00:00:00
2007,Municipal,,V,060560,Moreno,Unidad Sanitaria La Reja Grande,1706,6715,1028,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2007 00:00:00
2007,Municipal,,V,060560,Moreno,Unidad Sanitaria Paso del Rey,3361,5960,3209,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2007 00:00:00
2007,Municipal,,V,060560,Moreno,Unidad Sanitaria Las Catonas,2689,9422,2561,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2007 00:00:00
2007,Municipal,,V,060560,Moreno,Unidad Sanitaria San Brizzi,663,6151,2534,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2007 00:00:00
2007,Municipal,,V,060882,Zárate,Unidad Sanitaria de Lima,4072,22623,2824,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2007 00:00:00
2007,Municipal,,V,060882,Zárate,Unidad Sanitaria San Martín de Porres,4162,12373,3527,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2007 00:00:00
2007,Municipal,,V,060882,Zárate,Unidad Sanitaria CO-VE-PAN,1714,19523,3931,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2007 00:00:00
2012,Municipal,,V,060252,Escobar,Centro de Salud A. Torres,2688,59552,4770,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2012 00:00:00
2012,Municipal,,V,060266,Exaltación De La Cruz,Sala de Primeros Auxilios Parada Robles,2445,62916,14198,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2012 00:00:00
2012,Municipal,,V,060266,Exaltación De La Cruz,Sala de Primeros Auxilios Los Cardales,4447,101515,19938,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2012 00:00:00
2012,Municipal,,V,060412,José C. Paz,Centro Asistencial Las Acacias,1490,24926,3653,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2012 00:00:00
2012,Municipal,,V,060412,José C. Paz,Centro Asistencial Zona Norte,6561,16504,3239,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2012 00:00:00
2012,Municipal,,V,060882,Zárate,Unidad Sanitaria de Lima,5581,57321,8442,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2012 00:00:00
2012,Municipal,,V,060882,Zárate,Unidad Sanitaria San Martín de Porres,5872,44035,9048,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2012 00:00:00
2012,Municipal,,V,060882,Zárate,Sala de Primeros Auxilios Villa Eugenia,1780,14641,4168,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2012 00:00:00
2012,Municipal,,V,060882,Zárate,Sala de Primeros Auxilios Dr. P. Marina,1787,17255,5857,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2012 00:00:00
2012,Municipal,,V,060882,Zárate,Sala de Primeros Auxilios Dr. Leloir,5582,13017,6508,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2012 00:00:00
2012,Municipal,,V,060882,Zárate,Unidad Sanitaria CO-VE-PAN,5057,46032,9150,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2012 00:00:00
2017,Municipal,,V,060252,Escobar,Centro Sanitario Móvil Dr. Horacio Dupuy,2821,90354,289,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2017 00:00:00
2017,Municipal,,V,060266,Exaltación De La Cruz,Centro Asistencial Pavón,2134,38664,1605,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2017 00:00:00
2017,Municipal,,V,060266,Exaltación De La Cruz,Sala de Primeros Auxilios Parada Robles,2245,72328,10716,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2017 00:00:00
2017,Municipal,,V,060266,Exaltación De La Cruz,Sala de Primeros Auxilios Los Cardales,4139,116636,19391,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2017 00:00:00
2017,Municipal,,V,060412,José C. Paz,Centro Asistencial 9 de Julio,2070,37248,9876,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2017 00:00:00
2017,Municipal,,V,060412,José C. Paz,Centro Asistencial La Paz,145,45459,16295,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2017 00:00:00
2017,Municipal,,V,060412,José C. Paz,Dirección de Primer Nivel de Atención,571,86537,12277,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2017 00:00:00
2017,Municipal,,V,060412,José C. Paz,Centro Asistencial Suizo Ideal,402,45905,18381,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2017 00:00:00
2017,Municipal,,V,060882,Zárate,Unidad Sanitaria de Lima,7811,71731,10196,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2017 00:00:00
2017,Municipal,,V,060882,Zárate,Unidad Sanitaria San Martín de Porres,6811,32083,8587,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2017 00:00:00
2017,Municipal,,V,060882,Zárate,Sala de Primeros Auxilios Villa Eugenia,4440,19486,5587,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2017 00:00:00
2017,Municipal,,V,060882,Zárate,Sala de Primeros Auxilios Dr. P. Marina,3916,21454,5756,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2017 00:00:00
2017,Municipal,,V,060882,Zárate,Sala de Primeros Auxilios Dr. Leloir,6483,17144,5814,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2017 00:00:00
2017,Municipal,,V,060882,Zárate,Unidad Sanitaria CO-VE-PAN,6510,33487,8175,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2017 00:00:00
2009,Municipal,,V,060252,Escobar,Centro de Salud A. Torres,1317,51670,4703,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2009 00:00:00
2009,Municipal,,V,060252,Escobar,C.A.P.S. Dr. L. Resio,1868,116485,8122,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2009 00:00:00
2009,Municipal,,V,060252,Escobar,Centro de Salud H. Canesi,1990,51567,6137,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2009 00:00:00
2009,Municipal,,V,060252,Escobar,C.A.P.S. Eva Perón,2893,55786,4040,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2009 00:00:00
2009,Municipal,,V,060252,Escobar,Centro de Salud Loma Verde,485,17726,1808,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2009 00:00:00
2009,Municipal,,V,060252,Escobar,C.A.P.S. Juan C. Selles,937,23543,1535,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2009 00:00:00
2009,Municipal,,V,060252,Escobar,C.A.P.S. Alfredo Vilar,2773,56984,3052,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2009 00:00:00
2009,Municipal,,V,060252,Escobar,Centro de Salud Periférico Carlos Menem Juniors,932,31697,3111,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2009 00:00:00
2009,Municipal,,V,060266,Exaltación De La Cruz,Sala de Primeros Auxilios Parada Robles,1907,42547,10326,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2009 00:00:00
2009,Municipal,,V,060266,Exaltación De La Cruz,Sala de Primeros Auxilios Los Cardales,4458,76020,12018,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2009 00:00:00
2009,Municipal,,V,060412,José C. Paz,Centro Asistencial Las Acacias,1758,20994,2996,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2009 00:00:00
2009,Municipal,,V,060412,José C. Paz,Centro Asistencial Zona Norte,13215,15701,1488,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2009 00:00:00
2009,Municipal,,V,060882,Zárate,Unidad Sanitaria de Lima,2415,31011,3636,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2009 00:00:00
2009,Municipal,,V,060882,Zárate,Unidad Sanitaria San Martín de Porres,4226,18772,5927,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2009 00:00:00
2009,Municipal,,V,060882,Zárate,Sala de Primeros Auxilios Dr. Leloir,685,4623,2286,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2009 00:00:00
2009,Municipal,,V,060882,Zárate,Unidad Sanitaria CO-VE-PAN,1737,25973,5568,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2009 00:00:00
2014,Municipal,,V,060266,Exaltación De La Cruz,Centro Asistencial Pavón,1699,37868,1229,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2014 00:00:00
2014,Municipal,,V,060266,Exaltación De La Cruz,Sala de Primeros Auxilios Parada Robles,1640,64364,14892,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2014 00:00:00
2014,Municipal,,V,060266,Exaltación De La Cruz,Sala de Primeros Auxilios Los Cardales,4006,108170,22016,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2014 00:00:00
2014,Municipal,,V,060412,José C. Paz,Centro Asistencial 9 de Julio,1576,23115,3881,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2014 00:00:00
2014,Municipal,,V,060412,José C. Paz,Centro Asistencial La Paz,401,29775,6402,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2014 00:00:00
2014,Municipal,,V,060412,José C. Paz,Centro Asistencial Zona Norte,2375,20635,6860,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2014 00:00:00
2014,Municipal,,V,060412,José C. Paz,Dirección de Primer Nivel de Atención,388,48758,4159,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2014 00:00:00
2014,Municipal,,V,060412,José C. Paz,Centro Asistencial Suizo Ideal,1717,26358,6818,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2014 00:00:00
2008,Municipal,,V,060252,Escobar,Centro de Salud A. Torres,1177,54259,4114,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2008 00:00:00
2008,Municipal,,V,060252,Escobar,C.A.P.S. Dr. L. Resio,2146,107464,8159,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2008 00:00:00
2008,Municipal,,V,060252,Escobar,Centro de Salud H. Canesi,1678,51804,4621,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2008 00:00:00
2008,Municipal,,V,060252,Escobar,C.A.P.S. Eva Perón,3085,53840,3925,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2008 00:00:00
2008,Municipal,,V,060252,Escobar,Centro de Salud Loma Verde,642,17036,1276,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2008 00:00:00
2008,Municipal,,V,060252,Escobar,C.A.P.S. Juan C. Selles,897,24610,1428,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2008 00:00:00
2008,Municipal,,V,060252,Escobar,C.A.P.S. Alfredo Vilar,3101,59207,3041,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2008 00:00:00
2008,Municipal,,V,060252,Escobar,Centro de Salud Periférico Carlos Menem Juniors,1332,37648,3138,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2008 00:00:00
2008,Municipal,,V,060266,Exaltación De La Cruz,Sala de Primeros Auxilios Parada Robles,2502,45959,8983,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2008 00:00:00
2008,Municipal,,V,060266,Exaltación De La Cruz,Sala de Primeros Auxilios Los Cardales,4838,81250,11792,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2008 00:00:00
2008,Municipal,,V,060412,José C. Paz,Centro Asistencial Las Acacias,2166,20677,1766,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2008 00:00:00
2008,Municipal,,V,060412,José C. Paz,Centro Asistencial Zona Norte,6446,14334,1025,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2008 00:00:00
2016,Municipal,,V,060252,Escobar,Centro Sanitario Móvil Dr. Horacio Dupuy,13029,51706,3114,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2016 00:00:00
2016,Municipal,,V,060266,Exaltación De La Cruz,Centro Asistencial Pavón,1439,35480,1064,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2016 00:00:00
2016,Municipal,,V,060266,Exaltación De La Cruz,Sala de Primeros Auxilios Parada Robles,1603,53381,8641,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2016 00:00:00
2016,Municipal,,V,060266,Exaltación De La Cruz,Sala de Primeros Auxilios Los Cardales,1730,92542,15619,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2016 00:00:00
2016,Municipal,,V,060412,José C. Paz,Centro Asistencial 9 de Julio,2070,28989,5822,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2016 00:00:00
2016,Municipal,,V,060412,José C. Paz,Centro Asistencial La Paz,307,39107,10017,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2016 00:00:00
2016,Municipal,,V,060412,José C. Paz,Centro Asistencial Zona Norte,149,29046,10617,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2016 00:00:00
2016,Municipal,,V,060412,José C. Paz,Centro Asistencial Sol y Verde,28,87206,21639,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2016 00:00:00
2016,Municipal,,V,060412,José C. Paz,Dirección de Primer Nivel de Atención,456,61239,7135,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2016 00:00:00
2016,Municipal,,V,060412,José C. Paz,Centro Asistencial Suizo Ideal,339,34648,10648,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2016 00:00:00
2014,Municipal,,V,060882,Zárate,Unidad Sanitaria de Lima,6623,60017,9892,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2014 00:00:00
2014,Municipal,,V,060882,Zárate,Unidad Sanitaria San Martín de Porres,6079,50079,9897,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2014 00:00:00
2014,Municipal,,V,060882,Zárate,Sala de Primeros Auxilios Villa Eugenia,2213,14752,4234,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2014 00:00:00
2014,Municipal,,V,060882,Zárate,Sala de Primeros Auxilios Dr. P. Marina,1706,14117,4833,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2014 00:00:00
2014,Municipal,,V,060882,Zárate,Sala de Primeros Auxilios Dr. Leloir,4074,11234,4868,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2014 00:00:00
2014,Municipal,,V,060882,Zárate,Unidad Sanitaria CO-VE-PAN,4842,44492,9762,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2014 00:00:00
2011,Municipal,,V,060252,Escobar,Centro de Salud A. Torres,1078,53901,5035,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2011 00:00:00
2011,Municipal,,V,060266,Exaltación De La Cruz,Sala de Primeros Auxilios Parada Robles,2101,56287,12349,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2011 00:00:00
2011,Municipal,,V,060266,Exaltación De La Cruz,Sala de Primeros Auxilios Los Cardales,3930,89929,16938,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2011 00:00:00
2011,Municipal,,V,060412,José C. Paz,Centro Asistencial Las Acacias,2205,27477,3337,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2011 00:00:00
2011,Municipal,,V,060412,José C. Paz,Centro Asistencial La Paz,34374,24048,2635,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2011 00:00:00
2011,Municipal,,V,060412,José C. Paz,Centro Asistencial Zona Norte,7758,21417,3142,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2011 00:00:00
2011,Municipal,,V,060882,Zárate,Unidad Sanitaria de Lima,5695,58975,8005,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2011 00:00:00
2011,Municipal,,V,060882,Zárate,Unidad Sanitaria San Martín de Porres,5861,42699,9797,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2011 00:00:00
2011,Municipal,,V,060882,Zárate,Sala de Primeros Auxilios Dr. P. Marina,249,17591,5698,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2011 00:00:00
2011,Municipal,,V,060882,Zárate,Sala de Primeros Auxilios Dr. Leloir,5270,13191,6858,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2011 00:00:00
2011,Municipal,,V,060882,Zárate,Unidad Sanitaria CO-VE-PAN,5002,49195,9222,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2011 00:00:00
2008,Municipal,,V,060882,Zárate,Unidad Sanitaria de Lima,2193,32640,2216,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2008 00:00:00
2008,Municipal,,V,060882,Zárate,Unidad Sanitaria San Martín de Porres,4779,21597,2735,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2008 00:00:00
2008,Municipal,,V,060882,Zárate,Sala de Primeros Auxilios Dr. Leloir,378,6625,1585,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2008 00:00:00
2008,Municipal,,V,060882,Zárate,Unidad Sanitaria CO-VE-PAN,2411,24954,3661,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2008 00:00:00
2016,Municipal,,V,060882,Zárate,Unidad Sanitaria de Lima,7603,65189,11038,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2016 00:00:00
2016,Municipal,,V,060882,Zárate,Unidad Sanitaria San Martín de Porres,6409,52591,10854,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2016 00:00:00
2016,Municipal,,V,060882,Zárate,Sala de Primeros Auxilios Villa Eugenia,3493,18218,5712,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2016 00:00:00
2016,Municipal,,V,060882,Zárate,Sala de Primeros Auxilios Dr. P. Marina,2915,19960,5909,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2016 00:00:00
2016,Municipal,,V,060882,Zárate,Sala de Primeros Auxilios Dr. Leloir,5399,13706,6268,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2016 00:00:00
2016,Municipal,,V,060882,Zárate,Unidad Sanitaria CO-VE-PAN,5316,45855,10485,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2016 00:00:00
2006,Municipal,,V,060252,Escobar,Sala de Primeros Auxilios Ing. Maschwitz,1201,61983,4391,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2006 00:00:00
2006,Municipal,,V,060252,Escobar,Centro de Salud Dr. Resio Garin,2521,115487,8085,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2006 00:00:00
2006,Municipal,,V,060252,Escobar,Sala de Primeros Auxilios H. Canesi Matheu,1728,47619,3579,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2006 00:00:00
2006,Municipal,,V,060252,Escobar,Unidad Sanitaria Eva Perón,3467,53532,4122,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2006 00:00:00
2006,Municipal,,V,060252,Escobar,Sala de Primeros Auxilios Loma Verde,784,19883,1347,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2006 00:00:00
2006,Municipal,,V,060252,Escobar,Unidad Sanitaria Juan Selles,1158,28344,1671,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2006 00:00:00
2006,Municipal,,V,060252,Escobar,Centro de Salud Alfredo Vilar,3168,62260,4250,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2006 00:00:00
2006,Municipal,,V,060252,Escobar,Centro de Salud Periférico Carlos Menem Juniors,769,37748,3835,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2006 00:00:00
2006,Municipal,,V,060266,Exaltación De La Cruz,Sala de Primeros Auxilios M. Cruz,2271,32437,4264,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2006 00:00:00
2006,Municipal,,V,060266,Exaltación De La Cruz,Sala de Primeros Auxilios Los Cardales,3729,62213,6674,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2006 00:00:00
2006,Municipal,,V,060412,José C. Paz,Unidad Sanitaria Barrio Las Acacias,1912,20415,877,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2006 00:00:00
2006,Municipal,,V,060412,José C. Paz,Unidad Sanitaria Sagrada Familia,1800,16605,685,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2006 00:00:00
2006,Municipal,,V,060412,José C. Paz,Unidad Sanitaria Zona Norte,1124,15152,2100,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2006 00:00:00
2006,Municipal,,V,060560,Moreno,Unidad Sanitaria Nº 1,1704,11468,4404,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2006 00:00:00
2006,Municipal,,V,060560,Moreno,Unidad Sanitaria Nº 2,902,9766,2777,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2006 00:00:00
2006,Municipal,,V,060560,Moreno,Unidad Sanitaria Nº 5,1400,6254,1643,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2006 00:00:00
2006,Municipal,,V,060560,Moreno,Unidad Sanitaria Barrio Indanbur,2285,14354,5100,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2006 00:00:00
2006,Municipal,,V,060560,Moreno,Unidad Sanitaria Barrio Anderson,2540,107502,5602,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2006 00:00:00
2006,Municipal,,V,060560,Moreno,Unidad Sanitaria Las Flores,2352,11860,3313,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2006 00:00:00
2006,Municipal,,V,060560,Moreno,Unidad Sanitaria Nº 4,2616,102226,2346,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2006 00:00:00
2006,Municipal,,V,060560,Moreno,Unidad Sanitaria Nº 13,2280,14300,3639,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2006 00:00:00
2006,Municipal,,V,060560,Moreno,Unidad Sanitaria Lomas de Casasco,4614,6992,1451,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2006 00:00:00
2006,Municipal,,V,060560,Moreno,Unidad Sanitaria La Reja Grande,1784,11282,1305,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2006 00:00:00
2006,Municipal,,V,060560,Moreno,Unidad Sanitaria Paso del Rey,3802,8966,3272,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2006 00:00:00
2006,Municipal,,V,060560,Moreno,Unidad Sanitaria Las Catonas,4583,11698,1449,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2006 00:00:00
2006,Municipal,,V,060882,Zárate,Unidad Sanitaria Dr. Aleotti,1685,21564,3376,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2006 00:00:00
2006,Municipal,,V,060882,Zárate,Unidad Sanitaria San Martín de Porres,8233,17974,4124,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2006 00:00:00
2006,Municipal,,V,060882,Zárate,Unidad Sanitaria CO-VE-PAN,1322,18724,3103,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2006 00:00:00
2010,Municipal,,V,060252,Escobar,C.A.P.S. Alfredo Vilar,1455,54803,3253,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2010 00:00:00
2010,Municipal,,V,060252,Escobar,C.A.P.S. Dr. L. Resio,1041,127403,8729,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2010 00:00:00
2010,Municipal,,V,060252,Escobar,C.A.P.S. Eva Perón,1628,77225,4404,0,0,0,0,0,0,0,0,0,0,0,0,1/1/2010 00:00:00
